,prompt,classes,answer_index
120,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a librarian.
2. Michael is a librarian and Michael is quiet.
A:","[' 1', ' 2']",0
121,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a librarian.
2. Michael is a librarian and Michael is shy.
A:","[' 1', ' 2']",0
122,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a librarian and Michael is quiet.
2. Michael is a librarian.
A:","[' 1', ' 2']",1
123,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a librarian and Michael is shy.
2. Michael is a librarian.
A:","[' 1', ' 2']",1
124,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a librarian.
2. Michael is quiet and is a librarian.
A:","[' 1', ' 2']",0
125,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a librarian.
2. Michael is shy and is a librarian.
A:","[' 1', ' 2']",0
126,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is quiet and is a librarian.
2. Michael is a librarian.
A:","[' 1', ' 2']",1
127,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is shy and is a librarian.
2. Michael is a librarian.
A:","[' 1', ' 2']",1
128,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely to be true?
1. Michael is a librarian.
2. Michael is a librarian and is quiet.
A:","[' 1', ' 2']",0
129,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely to be true?
1. Michael is a librarian.
2. Michael is a librarian and is shy.
A:","[' 1', ' 2']",0
130,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely to be true?
1. Michael is a librarian and is quiet.
2. Michael is a librarian.
A:","[' 1', ' 2']",1
131,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely to be true?
1. Michael is a librarian and is shy.
2. Michael is a librarian.
A:","[' 1', ' 2']",1
132,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more probable?
1. Michael is a librarian.
2. Michael is a librarian and is quiet.
A:","[' 1', ' 2']",0
133,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more probable?
1. Michael is a librarian.
2. Michael is a librarian and is shy.
A:","[' 1', ' 2']",0
134,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more probable?
1. Michael is a librarian and is quiet.
2. Michael is a librarian.
A:","[' 1', ' 2']",1
135,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more probable?
1. Michael is a librarian and is shy.
2. Michael is a librarian.
A:","[' 1', ' 2']",1
136,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which of 1 and 2 is more likely to be true?
1. Michael is a librarian.
2. Michael is a librarian and is quiet.
A:","[' 1', ' 2']",0
137,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which of 1 and 2 is more likely to be true?
1. Michael is a librarian.
2. Michael is a librarian and is shy.
A:","[' 1', ' 2']",0
138,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which of 1 and 2 is more likely to be true?
1. Michael is a librarian and is quiet.
2. Michael is a librarian.
A:","[' 1', ' 2']",1
139,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which of 1 and 2 is more likely to be true?
1. Michael is a librarian and is shy.
2. Michael is a librarian.
A:","[' 1', ' 2']",1
140,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a nurse.
2. Michael is a nurse and is caring.
A:","[' 1', ' 2']",0
141,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a nurse.
2. Michael is a nurse and is gentle.
A:","[' 1', ' 2']",0
142,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a nurse and is caring.
2. Michael is a nurse.
A:","[' 1', ' 2']",1
143,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a nurse and is gentle.
2. Michael is a nurse.
A:","[' 1', ' 2']",1
144,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Question: Which is more likely?
A. Michael is a nurse.
B. Michael is a nurse and is caring.
Answer:","[' A', ' B']",0
145,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Question: Which is more likely?
A. Michael is a nurse.
B. Michael is a nurse and is gentle.
Answer:","[' A', ' B']",0
146,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Question: Which is more likely?
A. Michael is a nurse and is caring.
B. Michael is a nurse.
Answer:","[' A', ' B']",1
147,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Question: Which is more likely?
A. Michael is a nurse and is gentle.
B. Michael is a nurse.
Answer:","[' A', ' B']",1
148,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a nurse.
2. Michael is a nurse and Michael is caring.
A:","[' 1', ' 2']",0
149,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a nurse.
2. Michael is a nurse and Michael is gentle.
A:","[' 1', ' 2']",0
150,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a nurse and Michael is caring.
2. Michael is a nurse.
A:","[' 1', ' 2']",1
151,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a nurse and Michael is gentle.
2. Michael is a nurse.
A:","[' 1', ' 2']",1
152,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a nurse.
2. Michael is caring and is a nurse.
A:","[' 1', ' 2']",0
153,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a nurse.
2. Michael is gentle and is a nurse.
A:","[' 1', ' 2']",0
154,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is caring and is a nurse.
2. Michael is a nurse.
A:","[' 1', ' 2']",1
155,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is gentle and is a nurse.
2. Michael is a nurse.
A:","[' 1', ' 2']",1
156,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely to be true?
1. Michael is a nurse.
2. Michael is a nurse and is caring.
A:","[' 1', ' 2']",0
157,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely to be true?
1. Michael is a nurse.
2. Michael is a nurse and is gentle.
A:","[' 1', ' 2']",0
158,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely to be true?
1. Michael is a nurse and is caring.
2. Michael is a nurse.
A:","[' 1', ' 2']",1
159,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely to be true?
1. Michael is a nurse and is gentle.
2. Michael is a nurse.
A:","[' 1', ' 2']",1
160,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more probable?
1. Michael is a nurse.
2. Michael is a nurse and is caring.
A:","[' 1', ' 2']",0
161,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more probable?
1. Michael is a nurse.
2. Michael is a nurse and is gentle.
A:","[' 1', ' 2']",0
162,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more probable?
1. Michael is a nurse and is caring.
2. Michael is a nurse.
A:","[' 1', ' 2']",1
163,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more probable?
1. Michael is a nurse and is gentle.
2. Michael is a nurse.
A:","[' 1', ' 2']",1
164,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which of 1 and 2 is more likely to be true?
1. Michael is a nurse.
2. Michael is a nurse and is caring.
A:","[' 1', ' 2']",0
165,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which of 1 and 2 is more likely to be true?
1. Michael is a nurse.
2. Michael is a nurse and is gentle.
A:","[' 1', ' 2']",0
166,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which of 1 and 2 is more likely to be true?
1. Michael is a nurse and is caring.
2. Michael is a nurse.
A:","[' 1', ' 2']",1
167,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which of 1 and 2 is more likely to be true?
1. Michael is a nurse and is gentle.
2. Michael is a nurse.
A:","[' 1', ' 2']",1
168,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a teacher.
2. Michael is a teacher and is patient.
A:","[' 1', ' 2']",0
169,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a teacher.
2. Michael is a teacher and is strict.
A:","[' 1', ' 2']",0
170,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Michael is a teacher and is patient.
2. Michael is a teacher.
A:","[' 1', ' 2']",1
